yearterm,serial,dept,grade,required,name,note,teacher,category,credit,hours,language,schedule,addable,add_limit,total_limit,enrolled,syllabus_url,limit_url,limits_json,edu_type,crawl_time
1141,U4093,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",林啟賢,半,0.0,2,中文,每週四3~4,是,8,42,50,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4093,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4094,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",林啟賢,半,0.0,2,中文,每週五5~6,是,8,42,45,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4094,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4100,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",陳秋丹,半,0.0,2,中文,每週三3~4,是,8,42,49,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4100,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4101,體育,體育4,必,體育：網球 / Physical Education:Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：網球場。
3.雨天備案：田徑場B1視聽教室。",陳建瑋,半,0.0,2,中文,每週三5~6,是,8,42,45,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4101,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4102,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",陳則賢,半,0.0,2,中文,每週二7~8,否,-,42,42,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4102,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4105,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",張維仁,半,0.0,2,中文,每週二5~6,否,-,48,48,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4105,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4107,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",張維仁,半,0.0,2,中文,每週二7~8,否,-,48,48,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4107,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4109,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",蔡舜璽,半,0.0,2,中文,每週四1~2,否,-,42,39,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4109,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4110,體育,體育4,必,體育：網球 / Physical Education:Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：網球場。
3.雨天備案：田徑場B1視聽教室。",陳建瑋,半,0.0,2,中文,每週三7~8,是,8,42,47,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4110,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4114,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",陳建瑋,半,0.0,2,中文,每週四3~4,是,8,42,46,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4114,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4115,體育,體育4,必,體育：排球 / Physical Education:Volleyball,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：體育館排球場。",陳俊玄,半,0.0,2,中文,每週三5~6,是,8,42,49,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4115,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4119,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",李靜雯,半,0.0,2,中文,每週三3~4,否,-,42,41,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4119,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4120,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",陳明達,半,0.0,2,中文,每週一1~2,否,-,42,41,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4120,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4121,體育,體育4,必,體育：水上安全與救生（一） / Water Safety and Lifesaving（1）,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：體育館游泳池。",李至斌,半,0.0,2,中文,每週三1~2,是,7,36,8,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4121,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4122,體育,體育4,必,體育：排球 / Physical Education:Volleyball,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：體育館排球場。",簡志宜,半,0.0,2,中文,每週三7~8,是,8,42,45,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4122,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4124,體育,體育4,必,體育：舞蹈 / Physical Education:Dance,"1.本課程為瑜珈課。
2.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
3.上課地點：行政大樓B1韻律教室。",邱耀群,半,0.0,2,中文,每週三5~6,否,-,42,41,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4124,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4125,體育,體育4,必,體育：肌力訓練 / Physical Education Strength Training,"[停開]
1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：宿舍B1健身中心。
114年7月30日通知停開。",蔡舜璽,半,0.0,2,中文,每週四3~4,是,8,42,0,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4125,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4126,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",陳秋丹,半,0.0,2,中文,每週二3~4,是,8,42,43,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4126,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4128,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",陳明達,半,0.0,2,中文,每週一3~4,否,-,42,42,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4128,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4129,體育,體育4,必,體育：壘球 / Physical Education:Softball,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：壘球場。
3.請安排雨天備案教室。",林啟賢,半,0.0,2,中文,每週二7~8	社107,是,8,42,46,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4129,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4130,體育,體育4,必,體育：桌球 / Physical Education:Table Tennis,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：田徑場B1桌球室。",林啟賢,半,0.0,2,中文,每週五7~8,是,8,42,43,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4130,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
1141,U4131,體育,體育4,必,體育：羽球 / Physical Education: Badminton,"1.學生畢業前必須修過四次體育課。第五次(含)以上修習體育課者計1學分，但不計入各學系最低畢業學分數內。
2.上課地點：崇越館。",陳秋丹,半,0.0,2,中文,每週三5~6,是,8,42,47,,https://sea.cc.ntpu.edu.tw/pls/faculty/common.OPMS_lm.bylimit_checkshow?yearterm=1141&serial=U4131,"{""學制"": ""學士班,碩士班,博士班,進修學士班,碩士在職專班,"", ""學號"": ""單號,雙號,"", ""性別"": ""男生,女生,"", ""身份"": ""一般生,在職生,外籍生,僑生,輔系生,雙主修生,多元培力生,"", ""系所"": ""智慧永續,"", ""年級"": ""1,""}",學士班,2025-11-05 00:38:39
